Sentence,Token,POS,Dependency,Head Word
"""It is quite good on the revenue side and it shows the impact of fuel surcharges and a positive cargo development, however, operating margins down and cost impact of fuel are very strong,"" he said.",very,ADV,advmod,strong
"""It is quite good on the revenue side and it shows the impact of fuel surcharges and a positive cargo development, however, operating margins down and cost impact of fuel are very strong,"" he said.",strong,ADJ,acomp,are
"""It is quite good on the revenue side and it shows the impact of fuel surcharges and a positive cargo development, however, operating margins down and cost impact of fuel are very strong,"" he said.",",",PUNCT,punct,said
"""It is quite good on the revenue side and it shows the impact of fuel surcharges and a positive cargo development, however, operating margins down and cost impact of fuel are very strong,"" he said.","""",PUNCT,punct,said
"""It is quite good on the revenue side and it shows the impact of fuel surcharges and a positive cargo development, however, operating margins down and cost impact of fuel are very strong,"" he said.",he,PRON,nsubj,said
"""It is quite good on the revenue side and it shows the impact of fuel surcharges and a positive cargo development, however, operating margins down and cost impact of fuel are very strong,"" he said.",said,VERB,ROOT,said
"""It is quite good on the revenue side and it shows the impact of fuel surcharges and a positive cargo development, however, operating margins down and cost impact of fuel are very strong,"" he said.",.,PUNCT,punct,said
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",Since,SCONJ,prep,cut
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",the,DET,det,attacks
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",11,NUM,nummod,September
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",September,PROPN,nmod,attacks
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",2001,NUM,nummod,September
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",attacks,NOUN,pobj,Since
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",in,ADP,prep,attacks
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",the,DET,det,States
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",United,PROPN,compound,States
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",States,PROPN,pobj,in
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",",",PUNCT,punct,cut
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",BA,PROPN,nsubj,cut
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",has,AUX,aux,cut
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",cut,VERB,ROOT,cut
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.","13,000",NUM,nummod,jobs
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",jobs,NOUN,dobj,cut
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",as,ADP,prep,cut
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",part,NOUN,pobj,as
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",of,ADP,prep,part
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",a,DET,det,drive
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",major,ADJ,amod,drive
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",cost,NOUN,npadvmod,cutting
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",-,PUNCT,punct,cutting
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",cutting,VERB,compound,drive
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",drive,NOUN,pobj,of
"Since the 11 September 2001 attacks in the United States, BA has cut 13,000 jobs as part of a major cost-cutting drive.",.,PUNCT,punct,cut
"""Our focus remains on reducing controllable costs and debt whilst continuing to invest in our products,"" Mr Eddington said.","""",PUNCT,punct,said
"""Our focus remains on reducing controllable costs and debt whilst continuing to invest in our products,"" Mr Eddington said.",Our,PRON,poss,focus
"""Our focus remains on reducing controllable costs and debt whilst continuing to invest in our products,"" Mr Eddington said.",focus,NOUN,nsubj,remains
"""Our focus remains on reducing controllable costs and debt whilst continuing to invest in our products,"" Mr Eddington said.",remains,VERB,ccomp,said
"""Our focus remains on reducing controllable costs and debt whilst continuing to invest in our products,"" Mr Eddington said.",on,ADP,prep,remains
"""Our focus remains on reducing controllable costs and debt whilst continuing to invest in our products,"" Mr Eddington said.",reducing,VERB,pcomp,on
"""Our focus remains on reducing controllable costs and debt whilst continuing to invest in our products,"" Mr Eddington said.",controllable,ADJ,amod,costs
"""Our focus remains on reducing controllable costs and debt whilst continuing to invest in our products,"" Mr Eddington said.",costs,NOUN,dobj,reducing
"""Our focus remains on reducing controllable costs and debt whilst continuing to invest in our products,"" Mr Eddington said.",and,CCONJ,cc,costs
"""Our focus remains on reducing controllable costs and debt whilst continuing to invest in our products,"" Mr Eddington said.",debt,NOUN,conj,costs
"""Our focus remains on reducing controllable costs and debt whilst continuing to invest in our products,"" Mr Eddington said.",whilst,SCONJ,prep,reducing
"""Our focus remains on reducing controllable costs and debt whilst continuing to invest in our products,"" Mr Eddington said.",continuing,VERB,pcomp,whilst
"""Our focus remains on reducing controllable costs and debt whilst continuing to invest in our products,"" Mr Eddington said.",to,PART,aux,invest
"""Our focus remains on reducing controllable costs and debt whilst continuing to invest in our products,"" Mr Eddington said.",invest,VERB,xcomp,continuing
"""Our focus remains on reducing controllable costs and debt whilst continuing to invest in our products,"" Mr Eddington said.",in,ADP,prep,invest
"""Our focus remains on reducing controllable costs and debt whilst continuing to invest in our products,"" Mr Eddington said.",our,PRON,poss,products
"""Our focus remains on reducing controllable costs and debt whilst continuing to invest in our products,"" Mr Eddington said.",products,NOUN,pobj,in
"""Our focus remains on reducing controllable costs and debt whilst continuing to invest in our products,"" Mr Eddington said.",",",PUNCT,punct,said
